,run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.10-fold accuracy,metrics.train f1_score,metrics.test f1_score,metrics.10-fold deviation,metrics.train recall_score,metrics.test accuracy_score,metrics.train accuracy_score,metrics.test recall_score,metrics.test precision_score,metrics.train precision_score,params.reg_lambda,params.model_name,params.colsample_bytree,params.n_estimators,params.max_depth,params.subsample,params.gamma,params.loss,params.bootstrap,params.criterion,params.max_features,params.min_samples_split,params.min_samples_leaf,params.base_estimator,params.splitter,tags.mlflow.source.name,tags.mlflow.user,tags.mlflow.source.git.commit,tags.mlflow.source.type,tags.mlflow.runName
213,ed44e486b49c4e70935455458f1e9737,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/ed44e486b49c4e70935455458f1e9737/artifacts,2023-02-23 16:20:07.903000+00:00,2023-02-23 16:20:07.935000+00:00,0.9,0.964,0.952,0.111,0.964,0.95,0.967,0.909,1.0,0.964,,RandomForestClassifier,,800,30,,,,True,log_loss,None,2,2,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169207.9024122
214,163f2f2989fc46528064760a6e59b76a,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/163f2f2989fc46528064760a6e59b76a/artifacts,2023-02-23 16:20:05.469000+00:00,2023-02-23 16:20:05.502000+00:00,0.9,0.982,0.952,0.111,1.0,0.95,0.983,0.909,1.0,0.966,,RandomForestClassifier,,800,30,,,,True,log_loss,None,4,1,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169205.4678683
215,c28dc1eb70324242b0301aeb8a93ef47,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/c28dc1eb70324242b0301aeb8a93ef47/artifacts,2023-02-23 16:20:03.086000+00:00,2023-02-23 16:20:03.119000+00:00,0.883,1.0,0.952,0.107,1.0,0.95,1.0,0.909,1.0,1.0,,RandomForestClassifier,,800,30,,,,True,log_loss,None,2,1,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169203.085462
216,9b49b51f9ee34bb9b80f7adc8f147405,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/9b49b51f9ee34bb9b80f7adc8f147405/artifacts,2023-02-23 16:20:00.658000+00:00,2023-02-23 16:20:00.691000+00:00,0.883,0.982,0.952,0.107,1.0,0.95,0.983,0.909,1.0,0.966,,RandomForestClassifier,,800,30,,,,True,entropy,sqrt,4,2,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169200.6574297
217,d59c2d8d5716480d9d014c436d6ba6c5,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/d59c2d8d5716480d9d014c436d6ba6c5/artifacts,2023-02-23 16:19:58.196000+00:00,2023-02-23 16:19:58.229000+00:00,0.9,0.982,0.952,0.082,1.0,0.95,0.983,0.909,1.0,0.966,,RandomForestClassifier,,800,30,,,,True,entropy,sqrt,2,2,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169198.1956067
218,ef3fb4c02f1e43e5891068700689eb92,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/ef3fb4c02f1e43e5891068700689eb92/artifacts,2023-02-23 16:19:55.795000+00:00,2023-02-23 16:19:55.827000+00:00,0.9,1.0,0.952,0.082,1.0,0.95,1.0,0.909,1.0,1.0,,RandomForestClassifier,,800,30,,,,True,entropy,sqrt,4,1,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169195.7939394
219,96a3f1da9c3245a99c91b067525c0a31,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/96a3f1da9c3245a99c91b067525c0a31/artifacts,2023-02-23 16:19:53.415000+00:00,2023-02-23 16:19:53.447000+00:00,0.9,1.0,0.952,0.082,1.0,0.95,1.0,0.909,1.0,1.0,,RandomForestClassifier,,800,30,,,,True,entropy,sqrt,2,1,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169193.4139433
220,ae1a64f122f3413091e776f867d9286b,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/ae1a64f122f3413091e776f867d9286b/artifacts,2023-02-23 16:19:51.050000+00:00,2023-02-23 16:19:51.082000+00:00,0.9,0.964,0.952,0.111,0.964,0.95,0.967,0.909,1.0,0.964,,RandomForestClassifier,,800,30,,,,True,entropy,None,4,2,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169191.0492005
221,f86fb0bf141240958909124881c7d92c,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/f86fb0bf141240958909124881c7d92c/artifacts,2023-02-23 16:19:48.688000+00:00,2023-02-23 16:19:48.720000+00:00,0.9,0.964,0.952,0.111,0.964,0.95,0.967,0.909,1.0,0.964,,RandomForestClassifier,,800,30,,,,True,entropy,None,2,2,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169188.6875076
222,677aacd4547043108e4cb06409e01c31,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/677aacd4547043108e4cb06409e01c31/artifacts,2023-02-23 16:19:46.284000+00:00,2023-02-23 16:19:46.318000+00:00,0.9,0.964,0.952,0.111,0.964,0.95,0.967,0.909,1.0,0.964,,RandomForestClassifier,,800,30,,,,True,entropy,None,4,1,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169186.283231
223,34c6fb92d23b4532ab5af970395eed4a,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/34c6fb92d23b4532ab5af970395eed4a/artifacts,2023-02-23 16:19:43.858000+00:00,2023-02-23 16:19:43.891000+00:00,0.883,1.0,0.952,0.107,1.0,0.95,1.0,0.909,1.0,1.0,,RandomForestClassifier,,800,30,,,,True,entropy,None,2,1,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169183.8572953
224,faba1b27b23e453ab07f31bf994dd281,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/faba1b27b23e453ab07f31bf994dd281/artifacts,2023-02-23 16:19:41.435000+00:00,2023-02-23 16:19:41.467000+00:00,0.883,0.982,0.952,0.107,1.0,0.95,0.983,0.909,1.0,0.966,,RandomForestClassifier,,800,30,,,,True,gini,sqrt,4,2,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169181.434085
225,3d3a552880804a198f3c58c26c0f6be8,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/3d3a552880804a198f3c58c26c0f6be8/artifacts,2023-02-23 16:19:39.001000+00:00,2023-02-23 16:19:39.034000+00:00,0.9,0.982,0.952,0.111,1.0,0.95,0.983,0.909,1.0,0.966,,RandomForestClassifier,,800,30,,,,True,gini,sqrt,2,2,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169179.000524
226,b85fc47c06ab4962956c4e33e1f66a4d,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/b85fc47c06ab4962956c4e33e1f66a4d/artifacts,2023-02-23 16:19:36.536000+00:00,2023-02-23 16:19:36.584000+00:00,0.9,1.0,0.952,0.082,1.0,0.95,1.0,0.909,1.0,1.0,,RandomForestClassifier,,800,30,,,,True,gini,sqrt,4,1,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169176.5353937
227,b61fdbdd6d964da990134517cbdb0646,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/b61fdbdd6d964da990134517cbdb0646/artifacts,2023-02-23 16:19:34.118000+00:00,2023-02-23 16:19:34.150000+00:00,0.9,1.0,0.952,0.082,1.0,0.95,1.0,0.909,1.0,1.0,,RandomForestClassifier,,800,30,,,,True,gini,sqrt,2,1,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169174.1169233
228,6bd52953f50344f08dca459529455480,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/6bd52953f50344f08dca459529455480/artifacts,2023-02-23 16:19:31.684000+00:00,2023-02-23 16:19:31.717000+00:00,0.9,0.964,0.952,0.111,0.964,0.95,0.967,0.909,1.0,0.964,,RandomForestClassifier,,800,30,,,,True,gini,None,4,2,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169171.683403
229,accfaa63324e4f07a28729b625eb9167,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/accfaa63324e4f07a28729b625eb9167/artifacts,2023-02-23 16:19:29.233000+00:00,2023-02-23 16:19:29.265000+00:00,0.9,0.964,0.952,0.111,0.964,0.95,0.967,0.909,1.0,0.964,,RandomForestClassifier,,800,30,,,,True,gini,None,2,2,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169169.2322862
230,7c17e441f36847a9b9251edaa51a382f,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/7c17e441f36847a9b9251edaa51a382f/artifacts,2023-02-23 16:19:26.873000+00:00,2023-02-23 16:19:26.905000+00:00,0.9,0.964,0.952,0.111,0.964,0.95,0.967,0.909,1.0,0.964,,RandomForestClassifier,,800,30,,,,True,gini,None,4,1,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169166.872457
231,7ba6813cc90e49a28a6fe0ec3a536928,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/7ba6813cc90e49a28a6fe0ec3a536928/artifacts,2023-02-23 16:19:24.463000+00:00,2023-02-23 16:19:24.496000+00:00,0.883,1.0,0.952,0.107,1.0,0.95,1.0,0.909,1.0,1.0,,RandomForestClassifier,,800,30,,,,True,gini,None,2,1,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169164.4626296
232,5e1ab4af5aff4d4d8fb077286dc06f63,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/5e1ab4af5aff4d4d8fb077286dc06f63/artifacts,2023-02-23 16:19:22.060000+00:00,2023-02-23 16:19:22.092000+00:00,0.883,0.982,0.952,0.107,1.0,0.95,0.983,0.909,1.0,0.966,,RandomForestClassifier,,800,10,,,,True,log_loss,sqrt,4,2,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169162.0589929
233,cae9bb9a37e54b20ad55d073f1f58540,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/cae9bb9a37e54b20ad55d073f1f58540/artifacts,2023-02-23 16:19:19.686000+00:00,2023-02-23 16:19:19.717000+00:00,0.883,0.982,0.952,0.107,1.0,0.95,0.983,0.909,1.0,0.966,,RandomForestClassifier,,800,10,,,,True,log_loss,sqrt,2,2,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169159.6849966
234,8be9689dae62426dbe2566178e219749,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/8be9689dae62426dbe2566178e219749/artifacts,2023-02-23 16:19:17.294000+00:00,2023-02-23 16:19:17.327000+00:00,0.883,1.0,0.952,0.107,1.0,0.95,1.0,0.909,1.0,1.0,,RandomForestClassifier,,800,10,,,,True,log_loss,sqrt,4,1,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169157.2937129
235,147a1ea3ce7b417bab04e94abea20688,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/147a1ea3ce7b417bab04e94abea20688/artifacts,2023-02-23 16:19:14.888000+00:00,2023-02-23 16:19:14.920000+00:00,0.9,1.0,0.952,0.082,1.0,0.95,1.0,0.909,1.0,1.0,,RandomForestClassifier,,800,10,,,,True,log_loss,sqrt,2,1,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169154.8871627
236,44641797e92f4b0b8067c4a3a3577a3d,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/44641797e92f4b0b8067c4a3a3577a3d/artifacts,2023-02-23 16:19:12.497000+00:00,2023-02-23 16:19:12.529000+00:00,0.9,0.964,0.952,0.111,0.964,0.95,0.967,0.909,1.0,0.964,,RandomForestClassifier,,800,10,,,,True,log_loss,None,4,2,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169152.4962497
237,364be091e80d434798d4da0d47a597d6,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/364be091e80d434798d4da0d47a597d6/artifacts,2023-02-23 16:19:10.055000+00:00,2023-02-23 16:19:10.088000+00:00,0.9,0.964,0.952,0.111,0.964,0.95,0.967,0.909,1.0,0.964,,RandomForestClassifier,,800,10,,,,True,log_loss,None,2,2,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169150.0547438
238,a2595d60cb99444a86a54243500769ba,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/a2595d60cb99444a86a54243500769ba/artifacts,2023-02-23 16:19:07.700000+00:00,2023-02-23 16:19:07.732000+00:00,0.9,0.964,0.952,0.111,0.964,0.95,0.967,0.909,1.0,0.964,,RandomForestClassifier,,800,10,,,,True,log_loss,None,4,1,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169147.699244
239,2a6d3e622ea545cdba5d9c6295e49b4a,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/2a6d3e622ea545cdba5d9c6295e49b4a/artifacts,2023-02-23 16:19:05.254000+00:00,2023-02-23 16:19:05.287000+00:00,0.883,1.0,0.952,0.107,1.0,0.95,1.0,0.909,1.0,1.0,,RandomForestClassifier,,800,10,,,,True,log_loss,None,2,1,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169145.253718
240,700adafc0398402a803af04e29bd5292,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/700adafc0398402a803af04e29bd5292/artifacts,2023-02-23 16:19:02.840000+00:00,2023-02-23 16:19:02.872000+00:00,0.883,0.982,0.952,0.107,1.0,0.95,0.983,0.909,1.0,0.966,,RandomForestClassifier,,800,10,,,,True,entropy,sqrt,4,2,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169142.8395197
241,218ffccb2eae4fa3b49abd564635bb38,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/218ffccb2eae4fa3b49abd564635bb38/artifacts,2023-02-23 16:19:00.425000+00:00,2023-02-23 16:19:00.461000+00:00,0.883,0.982,0.952,0.107,1.0,0.95,0.983,0.909,1.0,0.966,,RandomForestClassifier,,800,10,,,,True,entropy,sqrt,2,2,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169140.4240887
242,68d56cb5d8ce4684a276db4a711d21cc,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/68d56cb5d8ce4684a276db4a711d21cc/artifacts,2023-02-23 16:18:58.003000+00:00,2023-02-23 16:18:58.035000+00:00,0.883,1.0,0.952,0.107,1.0,0.95,1.0,0.909,1.0,1.0,,RandomForestClassifier,,800,10,,,,True,entropy,sqrt,4,1,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169138.0018682
243,d6b2e38f299b4185b916f42236501070,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/d6b2e38f299b4185b916f42236501070/artifacts,2023-02-23 16:18:55.598000+00:00,2023-02-23 16:18:55.631000+00:00,0.9,1.0,0.952,0.082,1.0,0.95,1.0,0.909,1.0,1.0,,RandomForestClassifier,,800,10,,,,True,entropy,sqrt,2,1,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169135.5976806
244,446681ff848e4baf810b560c8282c2fd,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/446681ff848e4baf810b560c8282c2fd/artifacts,2023-02-23 16:18:53.203000+00:00,2023-02-23 16:18:53.235000+00:00,0.9,0.964,0.952,0.111,0.964,0.95,0.967,0.909,1.0,0.964,,RandomForestClassifier,,800,10,,,,True,entropy,None,4,2,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169133.2027578
245,347a641e7314477c95f865ab17cd1ed4,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/347a641e7314477c95f865ab17cd1ed4/artifacts,2023-02-23 16:18:50.795000+00:00,2023-02-23 16:18:50.827000+00:00,0.9,0.964,0.952,0.111,0.964,0.95,0.967,0.909,1.0,0.964,,RandomForestClassifier,,800,10,,,,True,entropy,None,2,2,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169130.7942958
246,aaca1b15d44949549c4f52accdb59171,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/aaca1b15d44949549c4f52accdb59171/artifacts,2023-02-23 16:18:48.335000+00:00,2023-02-23 16:18:48.367000+00:00,0.9,0.982,0.952,0.111,1.0,0.95,0.983,0.909,1.0,0.966,,RandomForestClassifier,,800,10,,,,True,entropy,None,4,1,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169128.3340316
247,cc2f8d95387c4fbeb7a01f519e677a9b,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/cc2f8d95387c4fbeb7a01f519e677a9b/artifacts,2023-02-23 16:18:45.934000+00:00,2023-02-23 16:18:45.966000+00:00,0.883,1.0,0.952,0.107,1.0,0.95,1.0,0.909,1.0,1.0,,RandomForestClassifier,,800,10,,,,True,entropy,None,2,1,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169125.933206
248,02a01db7aeba41a1bd5c30b14bbcad83,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/02a01db7aeba41a1bd5c30b14bbcad83/artifacts,2023-02-23 16:18:43.504000+00:00,2023-02-23 16:18:43.537000+00:00,0.9,0.982,0.952,0.082,1.0,0.95,0.983,0.909,1.0,0.966,,RandomForestClassifier,,800,10,,,,True,gini,sqrt,4,2,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169123.5035398
249,9ba08db354b846058a6a37d8753e8796,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/9ba08db354b846058a6a37d8753e8796/artifacts,2023-02-23 16:18:41.124000+00:00,2023-02-23 16:18:41.155000+00:00,0.917,0.982,0.952,0.083,1.0,0.95,0.983,0.909,1.0,0.966,,RandomForestClassifier,,800,10,,,,True,gini,sqrt,2,2,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169121.1228747
250,f54da91f6d2a4d3c9307a0bc44a0c8c7,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/f54da91f6d2a4d3c9307a0bc44a0c8c7/artifacts,2023-02-23 16:18:38.668000+00:00,2023-02-23 16:18:38.700000+00:00,0.883,1.0,0.952,0.107,1.0,0.95,1.0,0.909,1.0,1.0,,RandomForestClassifier,,800,10,,,,True,gini,sqrt,4,1,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169118.66688
251,cea0d24f795f4d828cc8717fd9c788b6,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/cea0d24f795f4d828cc8717fd9c788b6/artifacts,2023-02-23 16:18:36.187000+00:00,2023-02-23 16:18:36.219000+00:00,0.9,1.0,0.952,0.082,1.0,0.95,1.0,0.909,1.0,1.0,,RandomForestClassifier,,800,10,,,,True,gini,sqrt,2,1,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169116.1866608
252,fffe95bf56bb45b5a49cc7319ad0e13a,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/fffe95bf56bb45b5a49cc7319ad0e13a/artifacts,2023-02-23 16:18:33.753000+00:00,2023-02-23 16:18:33.785000+00:00,0.9,0.964,0.952,0.111,0.964,0.95,0.967,0.909,1.0,0.964,,RandomForestClassifier,,800,10,,,,True,gini,None,4,2,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169113.7521713
253,807e055fe1584aea96ea8aef9b72b5a4,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/807e055fe1584aea96ea8aef9b72b5a4/artifacts,2023-02-23 16:18:31.369000+00:00,2023-02-23 16:18:31.401000+00:00,0.9,0.964,0.952,0.111,0.964,0.95,0.967,0.909,1.0,0.964,,RandomForestClassifier,,800,10,,,,True,gini,None,2,2,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169111.3685937
254,88b1bf39fc9e4fa0aa2b7f504d4930a9,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/88b1bf39fc9e4fa0aa2b7f504d4930a9/artifacts,2023-02-23 16:18:29.025000+00:00,2023-02-23 16:18:29.056000+00:00,0.9,0.964,0.952,0.111,0.964,0.95,0.967,0.909,1.0,0.964,,RandomForestClassifier,,800,10,,,,True,gini,None,4,1,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169109.024213
255,407614127e9e46ae8b5aa1888ca367e9,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/407614127e9e46ae8b5aa1888ca367e9/artifacts,2023-02-23 16:18:26.611000+00:00,2023-02-23 16:18:26.642000+00:00,0.883,1.0,0.952,0.107,1.0,0.95,1.0,0.909,1.0,1.0,,RandomForestClassifier,,800,10,,,,True,gini,None,2,1,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169106.610279
256,4f9250aa9af74328a683bf9e67d22623,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/4f9250aa9af74328a683bf9e67d22623/artifacts,2023-02-23 16:18:24.229000+00:00,2023-02-23 16:18:24.261000+00:00,0.9,0.982,0.952,0.111,1.0,0.95,0.983,0.909,1.0,0.966,,RandomForestClassifier,,800,7,,,,True,log_loss,sqrt,4,2,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169104.2280674
257,ddecb59eb47949ff81d5d49329fb0895,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/ddecb59eb47949ff81d5d49329fb0895/artifacts,2023-02-23 16:18:21.804000+00:00,2023-02-23 16:18:21.836000+00:00,0.883,0.982,0.952,0.107,1.0,0.95,0.983,0.909,1.0,0.966,,RandomForestClassifier,,800,7,,,,True,log_loss,sqrt,2,2,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169101.8037324
258,60cd723f6c374637b05d34f9712703a3,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/60cd723f6c374637b05d34f9712703a3/artifacts,2023-02-23 16:18:19.388000+00:00,2023-02-23 16:18:19.421000+00:00,0.883,1.0,0.952,0.107,1.0,0.95,1.0,0.909,1.0,1.0,,RandomForestClassifier,,800,7,,,,True,log_loss,sqrt,4,1,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169099.387021
259,b30f99ab53f549539e6c964da4e6a32b,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/b30f99ab53f549539e6c964da4e6a32b/artifacts,2023-02-23 16:18:16.907000+00:00,2023-02-23 16:18:16.939000+00:00,0.9,1.0,0.952,0.082,1.0,0.95,1.0,0.909,1.0,1.0,,RandomForestClassifier,,800,7,,,,True,log_loss,sqrt,2,1,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169096.9067633
260,df4bb0627fde4e5cbc492d3ec189c476,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/df4bb0627fde4e5cbc492d3ec189c476/artifacts,2023-02-23 16:18:14.437000+00:00,2023-02-23 16:18:14.469000+00:00,0.9,0.964,0.952,0.111,0.964,0.95,0.967,0.909,1.0,0.964,,RandomForestClassifier,,800,7,,,,True,log_loss,None,4,2,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169094.4362798
261,d3cd5da28b994a0fa124d17298169ab2,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/d3cd5da28b994a0fa124d17298169ab2/artifacts,2023-02-23 16:18:12.055000+00:00,2023-02-23 16:18:12.087000+00:00,0.9,0.964,0.952,0.111,0.964,0.95,0.967,0.909,1.0,0.964,,RandomForestClassifier,,800,7,,,,True,log_loss,None,2,2,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,RandomForestClassifier-1677169092.0541804
